timestamp,instance_type,availability_zone,spot_price,on_demand_price
2024-01-02 08:00:00,t3.medium,us-east-1a,0.0475,0.1
2024-01-02 08:00:00,t3.medium,us-east-1b,0.065,0.1
2024-01-02 08:30:00,m5.large,us-east-1a,0.1125,0.15000000000000002
2024-01-02 08:30:00,m5.large,us-east-1b,0.0793,0.15000000000000002
2024-01-02 08:30:00,c5.large,us-east-1a,0.0659,0.13
2024-01-02 08:30:00,c5.large,us-east-1b,0.0722,0.13
2024-01-02 08:30:00,t3.medium,us-east-1a,0.0594,0.1
2024-01-02 08:30:00,t3.medium,us-east-1b,0.0627,0.1
2024-01-02 09:00:00,m5.large,us-east-1a,0.1072,0.15000000000000002
2024-01-02 09:00:00,m5.large,us-east-1b,0.0887,0.15000000000000002
2024-01-02 09:00:00,c5.large,us-east-1a,0.0748,0.13
2024-01-02 09:00:00,c5.large,us-east-1b,0.0849,0.13
2024-01-02 09:00:00,t3.medium,us-east-1a,0.0476,0.1
2024-01-02 09:00:00,t3.medium,us-east-1b,0.0463,0.1
2024-01-02 09:30:00,m5.large,us-east-1a,0.0964,0.15000000000000002
2024-01-02 09:30:00,m5.large,us-east-1b,0.1116,0.15000000000000002
2024-01-02 09:30:00,c5.large,us-east-1a,0.0859,0.13
2024-01-02 09:30:00,c5.large,us-east-1b,0.0769,0.13
2024-01-02 09:30:00,t3.medium,us-east-1a,0.0533,0.1
2024-01-02 09:30:00,t3.medium,us-east-1b,0.0375,0.1
2024-01-02 10:00:00,m5.large,us-east-1a,0.0948,0.15000000000000002
2024-01-02 10:00:00,m5.large,us-east-1b,0.1105,0.15000000000000002
2024-01-02 10:00:00,c5.large,us-east-1a,0.0644,0.13
2024-01-02 10:00:00,c5.large,us-east-1b,0.0861,0.13
2024-01-02 10:00:00,t3.medium,us-east-1a,0.0292,0.1
2024-01-02 10:00:00,t3.medium,us-east-1b,0.117,0.1
2024-01-02 10:30:00,m5.large,us-east-1a,0.0946,0.15000000000000002
2024-01-02 10:30:00,m5.large,us-east-1b,0.104,0.15000000000000002
2024-01-02 10:30:00,c5.large,us-east-1a,0.0811,0.13
2024-01-02 10:30:00,c5.large,us-east-1b,0.0815,0.13
2024-01-02 10:30:00,t3.medium,us-east-1a,0.0531,0.1
2024-01-02 10:30:00,t3.medium,us-east-1b,0.0329,0.1
2024-01-02 11:00:00,m5.large,us-east-1a,0.1517,0.15000000000000002
2024-01-02 11:00:00,m5.large,us-east-1b,0.0982,0.15000000000000002
2024-01-02 11:00:00,c5.large,us-east-1a,0.0746,0.13
2024-01-02 11:00:00,c5.large,us-east-1b,0.1222,0.13
2024-01-02 11:00:00,t3.medium,us-east-1a,0.052,0.1
2024-01-02 11:00:00,t3.medium,us-east-1b,0.0402,0.1
2024-01-02 11:30:00,m5.large,us-east-1a,0.1103,0.15000000000000002
2024-01-02 11:30:00,m5.large,us-east-1b,0.1047,0.15000000000000002
2024-01-02 11:30:00,c5.large,us-east-1a,0.0826,0.13
2024-01-02 11:30:00,c5.large,us-east-1b,0.0898,0.13
2024-01-02 11:30:00,t3.medium,us-east-1a,0.0316,0.1
2024-01-02 11:30:00,t3.medium,us-east-1b,0.0372,0.1
2024-01-02 12:00:00,m5.large,us-east-1a,0.1052,0.15000000000000002
2024-01-02 12:00:00,m5.large,us-east-1b,0.0927,0.15000000000000002
2024-01-02 12:00:00,c5.large,us-east-1a,0.0739,0.13
2024-01-02 12:00:00,c5.large,us-east-1b,0.0659,0.13
2024-01-02 12:00:00,t3.medium,us-east-1a,0.0402,0.1
2024-01-02 12:00:00,t3.medium,us-east-1b,0.0605,0.1
2024-01-02 12:30:00,m5.large,us-east-1a,0.1049,0.15000000000000002
2024-01-02 12:30:00,m5.large,us-east-1b,0.1018,0.15000000000000002
2024-01-02 12:30:00,c5.large,us-east-1a,0.0742,0.13
2024-01-02 12:30:00,c5.large,us-east-1b,0.0812,0.13
2024-01-02 12:30:00,t3.medium,us-east-1a,0.0615,0.1
2024-01-02 12:30:00,t3.medium,us-east-1b,0.043,0.1
2024-01-02 13:00:00,m5.large,us-east-1a,0.0997,0.15000000000000002
2024-01-02 13:00:00,m5.large,us-east-1b,0.1177,0.15000000000000002
2024-01-02 13:00:00,c5.large,us-east-1a,0.0871,0.13
2024-01-02 13:00:00,c5.large,us-east-1b,0.0744,0.13
2024-01-02 13:00:00,t3.medium,us-east-1a,0.0562,0.1
2024-01-02 13:00:00,t3.medium,us-east-1b,0.0343,0.1
2024-01-02 13:30:00,m5.large,us-east-1a,0.0993,0.15000000000000002
2024-01-02 13:30:00,m5.large,us-east-1b,0.1062,0.15000000000000002
2024-01-02 13:30:00,c5.large,us-east-1a,0.0838,0.13
2024-01-02 13:30:00,c5.large,us-east-1b,0.0861,0.13
2024-01-02 13:30:00,t3.medium,us-east-1a,0.0583,0.1
2024-01-02 13:30:00,t3.medium,us-east-1b,0.0546,0.1
2024-01-02 14:00:00,m5.large,us-east-1a,0.1043,0.15000000000000002
2024-01-02 14:00:00,m5.large,us-east-1b,0.1021,0.15000000000000002
2024-01-02 14:00:00,c5.large,us-east-1a,0.1192,0.13
2024-01-02 14:00:00,c5.large,us-east-1b,0.1405,0.13
2024-01-02 14:00:00,t3.medium,us-east-1a,0.0496,0.1
2024-01-02 14:00:00,t3.medium,us-east-1b,0.0568,0.1
2024-01-02 14:30:00,m5.large,us-east-1a,0.1094,0.15000000000000002
2024-01-02 14:30:00,m5.large,us-east-1b,0.0948,0.15000000000000002
2024-01-02 14:30:00,c5.large,us-east-1a,0.0757,0.13
2024-01-02 14:30:00,c5.large,us-east-1b,0.0769,0.13
2024-01-02 14:30:00,t3.medium,us-east-1a,0.0626,0.1
2024-01-02 14:30:00,t3.medium,us-east-1b,0.0411,0.1
2024-01-02 15:00:00,m5.large,us-east-1a,0.1145,0.15000000000000002
2024-01-02 15:00:00,m5.large,us-east-1b,0.102,0.15000000000000002
2024-01-02 15:00:00,c5.large,us-east-1a,0.0827,0.13
2024-01-02 15:00:00,c5.large,us-east-1b,0.0889,0.13
2024-01-02 15:00:00,t3.medium,us-east-1a,0.1008,0.1
2024-01-02 15:00:00,t3.medium,us-east-1b,0.0607,0.1
2024-01-02 15:30:00,m5.large,us-east-1a,0.0948,0.15000000000000002
2024-01-02 15:30:00,m5.large,us-east-1b,0.1141,0.15000000000000002
2024-01-02 15:30:00,c5.large,us-east-1a,0.0755,0.13
2024-01-02 15:30:00,c5.large,us-east-1b,0.0945,0.13
2024-01-02 15:30:00,t3.medium,us-east-1a,0.0458,0.1
2024-01-02 15:30:00,t3.medium,us-east-1b,0.0472,0.1
2024-01-02 16:00:00,m5.large,us-east-1a,0.09,0.15000000000000002
2024-01-02 16:00:00,m5.large,us-east-1b,0.0923,0.15000000000000002
2024-01-02 16:00:00,c5.large,us-east-1a,0.0797,0.13
2024-01-02 16:00:00,c5.large,us-east-1b,0.0823,0.13
2024-01-02 16:00:00,t3.medium,us-east-1a,0.1098,0.1
2024-01-02 16:00:00,t3.medium,us-east-1b,0.0479,0.1
2024-01-02 16:30:00,m5.large,us-east-1a,0.1388,0.15000000000000002
2024-01-02 16:30:00,m5.large,us-east-1b,0.1038,0.15000000000000002
2024-01-02 16:30:00,c5.large,us-east-1a,0.0817,0.13
2024-01-02 16:30:00,c5.large,us-east-1b,0.0849,0.13
2024-01-02 16:30:00,t3.medium,us-east-1a,0.0436,0.1
2024-01-02 16:30:00,t3.medium,us-east-1b,0.0447,0.1
2024-01-02 17:00:00,m5.large,us-east-1a,0.0936,0.15000000000000002
2024-01-02 17:00:00,m5.large,us-east-1b,0.1619,0.15000000000000002
2024-01-02 17:00:00,c5.large,us-east-1a,0.0942,0.13
2024-01-02 17:00:00,c5.large,us-east-1b,0.0743,0.13
2024-01-02 17:00:00,t3.medium,us-east-1a,0.0445,0.1
2024-01-02 17:00:00,t3.medium,us-east-1b,0.0563,0.1
2024-01-02 17:30:00,m5.large,us-east-1a,0.1155,0.15000000000000002
2024-01-02 17:30:00,m5.large,us-east-1b,0.118,0.15000000000000002
2024-01-02 17:30:00,c5.large,us-east-1a,0.0739,0.13
2024-01-02 17:30:00,c5.large,us-east-1b,0.1261,0.13
2024-01-02 17:30:00,t3.medium,us-east-1a,0.0529,0.1
2024-01-02 17:30:00,t3.medium,us-east-1b,0.0533,0.1
2024-01-02 18:00:00,m5.large,us-east-1a,0.0982,0.15000000000000002
2024-01-02 18:00:00,m5.large,us-east-1b,0.092,0.15000000000000002
2024-01-02 18:00:00,c5.large,us-east-1a,0.0797,0.13
2024-01-02 18:00:00,c5.large,us-east-1b,0.0979,0.13
2024-01-02 18:00:00,t3.medium,us-east-1a,0.0448,0.1
2024-01-02 18:00:00,t3.medium,us-east-1b,0.0522,0.1
2024-01-02 18:30:00,m5.large,us-east-1a,0.1253,0.15000000000000002
2024-01-02 18:30:00,m5.large,us-east-1b,0.0947,0.15000000000000002
2024-01-02 18:30:00,c5.large,us-east-1a,0.0868,0.13
2024-01-02 18:30:00,c5.large,us-east-1b,0.0985,0.13
2024-01-02 18:30:00,t3.medium,us-east-1a,0.0559,0.1
2024-01-02 18:30:00,t3.medium,us-east-1b,0.0611,0.1
2024-01-02 19:00:00,m5.large,us-east-1a,0.1082,0.15000000000000002
2024-01-02 19:00:00,m5.large,us-east-1b,0.1051,0.15000000000000002
2024-01-02 19:00:00,c5.large,us-east-1a,0.0938,0.13
2024-01-02 19:00:00,c5.large,us-east-1b,0.0865,0.13
2024-01-02 19:00:00,t3.medium,us-east-1a,0.0483,0.1
2024-01-02 19:00:00,t3.medium,us-east-1b,0.0515,0.1
2024-01-02 19:30:00,m5.large,us-east-1a,0.1037,0.15000000000000002
2024-01-02 19:30:00,m5.large,us-east-1b,0.0961,0.15000000000000002
2024-01-02 19:30:00,c5.large,us-east-1a,0.0819,0.13
2024-01-02 19:30:00,c5.large,us-east-1b,0.0805,0.13
2024-01-02 19:30:00,t3.medium,us-east-1a,0.0565,0.1
2024-01-02 19:30:00,t3.medium,us-east-1b,0.0716,0.1
2024-01-02 20:00:00,m5.large,us-east-1a,0.1525,0.15000000000000002
2024-01-02 20:00:00,m5.large,us-east-1b,0.1158,0.15000000000000002
2024-01-02 20:00:00,c5.large,us-east-1a,0.0861,0.13
2024-01-02 20:00:00,c5.large,us-east-1b,0.1319,0.13
2024-01-02 20:00:00,t3.medium,us-east-1a,0.0455,0.1
2024-01-02 20:00:00,t3.medium,us-east-1b,0.0519,0.1
2024-01-02 20:30:00,m5.large,us-east-1a,0.1013,0.15000000000000002
2024-01-02 20:30:00,m5.large,us-east-1b,0.093,0.15000000000000002
2024-01-02 20:30:00,c5.large,us-east-1a,0.0744,0.13
2024-01-02 20:30:00,c5.large,us-east-1b,0.0838,0.13
2024-01-02 20:30:00,t3.medium,us-east-1a,0.0657,0.1
2024-01-02 20:30:00,t3.medium,us-east-1b,0.0493,0.1
2024-01-02 21:00:00,m5.large,us-east-1a,0.0855,0.15000000000000002
2024-01-02 21:00:00,m5.large,us-east-1b,0.078,0.15000000000000002
2024-01-02 21:00:00,c5.large,us-east-1a,0.0698,0.13
2024-01-02 21:00:00,c5.large,us-east-1b,0.0871,0.13
2024-01-02 21:00:00,t3.medium,us-east-1a,0.0872,0.1
2024-01-02 21:00:00,t3.medium,us-east-1b,0.0587,0.1
2024-01-02 21:30:00,m5.large,us-east-1a,0.1065,0.15000000000000002
2024-01-02 21:30:00,m5.large,us-east-1b,0.099,0.15000000000000002
2024-01-02 21:30:00,c5.large,us-east-1a,0.1147,0.13
2024-01-02 21:30:00,c5.large,us-east-1b,0.0731,0.13
2024-01-02 21:30:00,t3.medium,us-east-1a,0.0476,0.1
2024-01-02 21:30:00,t3.medium,us-east-1b,0.0535,0.1
2024-01-02 22:00:00,m5.large,us-east-1a,0.0875,0.15000000000000002
2024-01-02 22:00:00,m5.large,us-east-1b,0.1144,0.15000000000000002
2024-01-02 22:00:00,c5.large,us-east-1a,0.0834,0.13
2024-01-02 22:00:00,c5.large,us-east-1b,0.0846,0.13
2024-01-02 22:00:00,t3.medium,us-east-1a,0.0564,0.1
2024-01-02 22:00:00,t3.medium,us-east-1b,0.0633,0.1
2024-01-02 22:30:00,m5.large,us-east-1a,0.102,0.15000000000000002
2024-01-02 22:30:00,m5.large,us-east-1b,0.1071,0.15000000000000002
2024-01-02 22:30:00,c5.large,us-east-1a,0.0732,0.13
2024-01-02 22:30:00,c5.large,us-east-1b,0.098,0.13
2024-01-02 22:30:00,t3.medium,us-east-1a,0.0513,0.1
2024-01-02 22:30:00,t3.medium,us-east-1b,0.0432,0.1
2024-01-02 23:00:00,m5.large,us-east-1a,0.0955,0.15000000000000002
2024-01-02 23:00:00,m5.large,us-east-1b,0.0811,0.15000000000000002
2024-01-02 23:00:00,c5.large,us-east-1a,0.0755,0.13
2024-01-02 23:00:00,c5.large,us-east-1b,0.0558,0.13
2024-01-02 23:00:00,t3.medium,us-east-1a,0.0579,0.1
2024-01-02 23:00:00,t3.medium,us-east-1b,0.0543,0.1
2024-01-02 23:30:00,m5.large,us-east-1a,0.0903,0.15000000000000002
2024-01-02 23:30:00,m5.large,us-east-1b,0.1495,0.15000000000000002
2024-01-02 23:30:00,c5.large,us-east-1a,0.08,0.13
2024-01-02 23:30:00,c5.large,us-east-1b,0.0684,0.13
2024-01-02 23:30:00,t3.medium,us-east-1a,0.0478,0.1
2024-01-02 23:30:00,t3.medium,us-east-1b,0.0503,0.1
2024-01-03 00:00:00,m5.large,us-east-1a,0.0975,0.15000000000000002
2024-01-03 00:00:00,m5.large,us-east-1b,0.0932,0.15000000000000002
2024-01-03 00:00:00,c5.large,us-east-1a,0.07,0.13
2024-01-03 00:00:00,c5.large,us-east-1b,0.0772,0.13
2024-01-03 00:00:00,t3.medium,us-east-1a,0.0443,0.1
2024-01-03 00:00:00,t3.medium,us-east-1b,0.0557,0.1
2024-01-03 00:30:00,m5.large,us-east-1a,0.114,0.15000000000000002
2024-01-03 00:30:00,m5.large,us-east-1b,0.1592,0.15000000000000002
2024-01-03 00:30:00,c5.large,us-east-1a,0.0806,0.13
2024-01-03 00:30:00,c5.large,us-east-1b,0.0735,0.13
2024-01-03 00:30:00,t3.medium,us-east-1a,0.059,0.1
2024-01-03 00:30:00,t3.medium,us-east-1b,0.0564,0.1
2024-01-03 01:00:00,m5.large,us-east-1a,0.1132,0.15000000000000002
2024-01-03 01:00:00,m5.large,us-east-1b,0.102,0.15000000000000002
2024-01-03 01:00:00,c5.large,us-east-1a,0.0974,0.13
2024-01-03 01:00:00,c5.large,us-east-1b,0.082,0.13
2024-01-03 01:00:00,t3.medium,us-east-1a,0.0435,0.1
2024-01-03 01:00:00,t3.medium,us-east-1b,0.0452,0.1
2024-01-03 01:30:00,m5.large,us-east-1a,0.1052,0.15000000000000002
2024-01-03 01:30:00,m5.large,us-east-1b,0.0943,0.15000000000000002
2024-01-03 01:30:00,c5.large,us-east-1a,0.0973,0.13
2024-01-03 01:30:00,c5.large,us-east-1b,0.1344,0.13
2024-01-03 01:30:00,t3.medium,us-east-1a,0.0504,0.1
2024-01-03 01:30:00,t3.medium,us-east-1b,0.0512,0.1
2024-01-03 02:00:00,m5.large,us-east-1a,0.0974,0.15000000000000002
2024-01-03 02:00:00,m5.large,us-east-1b,0.0833,0.15000000000000002
2024-01-03 02:00:00,c5.large,us-east-1a,0.0752,0.13
2024-01-03 02:00:00,c5.large,us-east-1b,0.0957,0.13
2024-01-03 02:00:00,t3.medium,us-east-1a,0.0522,0.1
2024-01-03 02:00:00,t3.medium,us-east-1b,0.0605,0.1
2024-01-03 02:30:00,m5.large,us-east-1a,0.1608,0.15000000000000002
2024-01-03 02:30:00,m5.large,us-east-1b,0.0996,0.15000000000000002
2024-01-03 02:30:00,c5.large,us-east-1a,0.1365,0.13
2024-01-03 02:30:00,c5.large,us-east-1b,0.0642,0.13
2024-01-03 02:30:00,t3.medium,us-east-1a,0.0648,0.1
2024-01-03 02:30:00,t3.medium,us-east-1b,0.0638,0.1
2024-01-03 03:00:00,m5.large,us-east-1a,0.1049,0.15000000000000002
2024-01-03 03:00:00,m5.large,us-east-1b,0.1026,0.15000000000000002
2024-01-03 03:00:00,c5.large,us-east-1a,0.0797,0.13
2024-01-03 03:00:00,c5.large,us-east-1b,0.0917,0.13
2024-01-03 03:00:00,t3.medium,us-east-1a,0.0577,0.1
2024-01-03 03:00:00,t3.medium,us-east-1b,0.0215,0.1
2024-01-03 03:30:00,m5.large,us-east-1a,0.1464,0.15000000000000002
2024-01-03 03:30:00,m5.large,us-east-1b,0.0888,0.15000000000000002
2024-01-03 03:30:00,c5.large,us-east-1a,0.0671,0.13
2024-01-03 03:30:00,c5.large,us-east-1b,0.0916,0.13
2024-01-03 03:30:00,t3.medium,us-east-1a,0.0495,0.1
2024-01-03 03:30:00,t3.medium,us-east-1b,0.0548,0.1
2024-01-03 04:00:00,m5.large,us-east-1a,0.1008,0.15000000000000002
2024-01-03 04:00:00,m5.large,us-east-1b,0.0872,0.15000000000000002
2024-01-03 04:00:00,c5.large,us-east-1a,0.0644,0.13
2024-01-03 04:00:00,c5.large,us-east-1b,0.0757,0.13
2024-01-03 04:00:00,t3.medium,us-east-1a,0.0465,0.1
2024-01-03 04:00:00,t3.medium,us-east-1b,0.0465,0.1
2024-01-03 04:30:00,m5.large,us-east-1a,0.0968,0.15000000000000002
2024-01-03 04:30:00,m5.large,us-east-1b,0.1208,0.15000000000000002
2024-01-03 04:30:00,c5.large,us-east-1a,0.0903,0.13
2024-01-03 04:30:00,c5.large,us-east-1b,0.0824,0.13
2024-01-03 04:30:00,t3.medium,us-east-1a,0.0493,0.1
2024-01-03 04:30:00,t3.medium,us-east-1b,0.0996,0.1
2024-01-03 05:00:00,m5.large,us-east-1a,0.1073,0.15000000000000002
2024-01-03 05:00:00,m5.large,us-east-1b,0.0992,0.15000000000000002
2024-01-03 05:00:00,c5.large,us-east-1a,0.0892,0.13
2024-01-03 05:00:00,c5.large,us-east-1b,0.0835,0.13
2024-01-03 05:00:00,t3.medium,us-east-1a,0.0709,0.1
2024-01-03 05:00:00,t3.medium,us-east-1b,0.0486,0.1
2024-01-03 05:30:00,m5.large,us-east-1a,0.1111,0.15000000000000002
2024-01-03 05:30:00,m5.large,us-east-1b,0.0896,0.15000000000000002
2024-01-03 05:30:00,c5.large,us-east-1a,0.0738,0.13
2024-01-03 05:30:00,c5.large,us-east-1b,0.0991,0.13
2024-01-03 05:30:00,t3.medium,us-east-1a,0.1087,0.1
2024-01-03 05:30:00,t3.medium,us-east-1b,0.055,0.1
2024-01-03 06:00:00,m5.large,us-east-1a,0.124,0.15000000000000002
2024-01-03 06:00:00,m5.large,us-east-1b,0.0994,0.15000000000000002
2024-01-03 06:00:00,c5.large,us-east-1a,0.0911,0.13
2024-01-03 06:00:00,c5.large,us-east-1b,0.0919,0.13
2024-01-03 06:00:00,t3.medium,us-east-1a,0.0663,0.1
2024-01-03 06:00:00,t3.medium,us-east-1b,0.0385,0.1
2024-01-03 06:30:00,m5.large,us-east-1a,0.0994,0.15000000000000002
2024-01-03 06:30:00,m5.large,us-east-1b,0.1033,0.15000000000000002
2024-01-03 06:30:00,c5.large,us-east-1a,0.0961,0.13
2024-01-03 06:30:00,c5.large,us-east-1b,0.0845,0.13
2024-01-03 06:30:00,t3.medium,us-east-1a,0.0619,0.1
2024-01-03 06:30:00,t3.medium,us-east-1b,0.0377,0.1
2024-01-03 07:00:00,m5.large,us-east-1a,0.097,0.15000000000000002
2024-01-03 07:00:00,m5.large,us-east-1b,0.1138,0.15000000000000002
2024-01-03 07:00:00,c5.large,us-east-1a,0.0783,0.13
2024-01-03 07:00:00,c5.large,us-east-1b,0.0802,0.13
2024-01-03 07:00:00,t3.medium,us-east-1a,0.0659,0.1
2024-01-03 07:00:00,t3.medium,us-east-1b,0.0415,0.1
2024-01-03 07:30:00,m5.large,us-east-1a,0.0936,0.15000000000000002
2024-01-03 07:30:00,m5.large,us-east-1b,0.0868,0.15000000000000002
2024-01-03 07:30:00,c5.large,us-east-1a,0.0964,0.13
2024-01-03 07:30:00,c5.large,us-east-1b,0.0901,0.13
2024-01-03 07:30:00,t3.medium,us-east-1a,0.0598,0.1
2024-01-03 07:30:00,t3.medium,us-east-1b,0.0468,0.1
2024-01-03 08:00:00,m5.large,us-east-1a,0.0861,0.15000000000000002
2024-01-03 08:00:00,m5.large,us-east-1b,0.0835,0.15000000000000002
2024-01-03 08:00:00,c5.large,us-east-1a,0.0938,0.13
2024-01-03 08:00:00,c5.large,us-east-1b,0.0856,0.13
2024-01-03 08:00:00,t3.medium,us-east-1a,0.0576,0.1
2024-01-03 08:00:00,t3.medium,us-east-1b,0.1028,0.1
2024-01-03 08:30:00,m5.large,us-east-1a,0.0925,0.15000000000000002
2024-01-03 08:30:00,m5.large,us-east-1b,0.0972,0.15000000000000002
2024-01-03 08:30:00,c5.large,us-east-1a,0.0701,0.13
2024-01-03 08:30:00,c5.large,us-east-1b,0.069,0.13
2024-01-03 08:30:00,t3.medium,us-east-1a,0.0592,0.1
2024-01-03 08:30:00,t3.medium,us-east-1b,0.0343,0.1
2024-01-03 09:00:00,m5.large,us-east-1a,0.0902,0.15000000000000002
2024-01-03 09:00:00,m5.large,us-east-1b,0.0978,0.15000000000000002
2024-01-03 09:00:00,c5.large,us-east-1a,0.0811,0.13
2024-01-03 09:00:00,c5.large,us-east-1b,0.0667,0.13
2024-01-03 09:00:00,t3.medium,us-east-1a,0.0841,0.1
2024-01-03 09:00:00,t3.medium,us-east-1b,0.0544,0.1
2024-01-03 09:30:00,m5.large,us-east-1a,0.1022,0.15000000000000002
2024-01-03 09:30:00,m5.large,us-east-1b,0.1136,0.15000000000000002
2024-01-03 09:30:00,c5.large,us-east-1a,0.0812,0.13
2024-01-03 09:30:00,c5.large,us-east-1b,0.0854,0.13
2024-01-03 09:30:00,t3.medium,us-east-1a,0.043,0.1
2024-01-03 09:30:00,t3.medium,us-east-1b,0.0434,0.1
2024-01-03 10:00:00,m5.large,us-east-1a,0.0876,0.15000000000000002
2024-01-03 10:00:00,m5.large,us-east-1b,0.0931,0.15000000000000002
2024-01-03 10:00:00,c5.large,us-east-1a,0.0771,0.13
2024-01-03 10:00:00,c5.large,us-east-1b,0.0925,0.13
2024-01-03 10:00:00,t3.medium,us-east-1a,0.0416,0.1
2024-01-03 10:00:00,t3.medium,us-east-1b,0.0715,0.1
2024-01-03 10:30:00,m5.large,us-east-1a,0.1063,0.15000000000000002
2024-01-03 10:30:00,m5.large,us-east-1b,0.1041,0.15000000000000002
2024-01-03 10:30:00,c5.large,us-east-1a,0.0804,0.13
2024-01-03 10:30:00,c5.large,us-east-1b,0.0785,0.13
2024-01-03 10:30:00,t3.medium,us-east-1a,0.0444,0.1
2024-01-03 10:30:00,t3.medium,us-east-1b,0.0363,0.1
2024-01-03 11:00:00,m5.large,us-east-1a,0.092,0.15000000000000002
2024-01-03 11:00:00,m5.large,us-east-1b,0.1164,0.15000000000000002
2024-01-03 11:00:00,c5.large,us-east-1a,0.0857,0.13
2024-01-03 11:00:00,c5.large,us-east-1b,0.0963,0.13
2024-01-03 11:00:00,t3.medium,us-east-1a,0.0442,0.1
2024-01-03 11:00:00,t3.medium,us-east-1b,0.0399,0.1
2024-01-03 11:30:00,m5.large,us-east-1a,0.1003,0.15000000000000002
2024-01-03 11:30:00,m5.large,us-east-1b,0.0923,0.15000000000000002
2024-01-03 11:30:00,c5.large,us-east-1a,0.0823,0.13
2024-01-03 11:30:00,c5.large,us-east-1b,0.0644,0.13
2024-01-03 11:30:00,t3.medium,us-east-1a,0.0301,0.1
2024-01-03 11:30:00,t3.medium,us-east-1b,0.0537,0.1
2024-01-03 12:00:00,m5.large,us-east-1a,0.1167,0.15000000000000002
2024-01-03 12:00:00,m5.large,us-east-1b,0.1042,0.15000000000000002
2024-01-03 12:00:00,c5.large,us-east-1a,0.0856,0.13
2024-01-03 12:00:00,c5.large,us-east-1b,0.0808,0.13
2024-01-03 12:00:00,t3.medium,us-east-1a,0.0517,0.1
2024-01-03 12:00:00,t3.medium,us-east-1b,0.0359,0.1
2024-01-03 12:30:00,m5.large,us-east-1a,0.0926,0.15000000000000002
2024-01-03 12:30:00,m5.large,us-east-1b,0.1124,0.15000000000000002
2024-01-03 12:30:00,c5.large,us-east-1a,0.1191,0.13
2024-01-03 12:30:00,c5.large,us-east-1b,0.1268,0.13
2024-01-03 12:30:00,t3.medium,us-east-1a,0.0621,0.1
2024-01-03 12:30:00,t3.medium,us-east-1b,0.0514,0.1
2024-01-03 13:00:00,m5.large,us-east-1a,0.1019,0.15000000000000002
2024-01-03 13:00:00,m5.large,us-east-1b,0.0969,0.15000000000000002
2024-01-03 13:00:00,c5.large,us-east-1a,0.0871,0.13
2024-01-03 13:00:00,c5.large,us-east-1b,0.0896,0.13
2024-01-03 13:00:00,t3.medium,us-east-1a,0.0421,0.1
2024-01-03 13:00:00,t3.medium,us-east-1b,0.0867,0.1
2024-01-03 13:30:00,m5.large,us-east-1a,0.0816,0.15000000000000002
2024-01-03 13:30:00,m5.large,us-east-1b,0.1051,0.15000000000000002
2024-01-03 13:30:00,c5.large,us-east-1a,0.1339,0.13
2024-01-03 13:30:00,c5.large,us-east-1b,0.1049,0.13
2024-01-03 13:30:00,t3.medium,us-east-1a,0.0508,0.1
2024-01-03 13:30:00,t3.medium,us-east-1b,0.049,0.1
2024-01-03 14:00:00,m5.large,us-east-1a,0.1027,0.15000000000000002
2024-01-03 14:00:00,m5.large,us-east-1b,0.1032,0.15000000000000002
2024-01-03 14:00:00,c5.large,us-east-1a,0.0783,0.13
2024-01-03 14:00:00,c5.large,us-east-1b,0.0724,0.13
2024-01-03 14:00:00,t3.medium,us-east-1a,0.0503,0.1
2024-01-03 14:00:00,t3.medium,us-east-1b,0.0499,0.1
2024-01-03 14:30:00,m5.large,us-east-1a,0.0997,0.15000000000000002
2024-01-03 14:30:00,m5.large,us-east-1b,0.1082,0.15000000000000002
2024-01-03 14:30:00,c5.large,us-east-1a,0.0801,0.13
2024-01-03 14:30:00,c5.large,us-east-1b,0.0669,0.13
2024-01-03 14:30:00,t3.medium,us-east-1a,0.0439,0.1
2024-01-03 14:30:00,t3.medium,us-east-1b,0.0481,0.1
2024-01-03 15:00:00,m5.large,us-east-1a,0.1506,0.15000000000000002
2024-01-03 15:00:00,m5.large,us-east-1b,0.1053,0.15000000000000002
2024-01-03 15:00:00,c5.large,us-east-1a,0.0806,0.13
2024-01-03 15:00:00,c5.large,us-east-1b,0.0602,0.13
2024-01-03 15:00:00,t3.medium,us-east-1a,0.0379,0.1
2024-01-03 15:00:00,t3.medium,us-east-1b,0.056,0.1
2024-01-03 15:30:00,m5.large,us-east-1a,0.0979,0.15000000000000002
2024-01-03 15:30:00,m5.large,us-east-1b,0.1649,0.15000000000000002
2024-01-03 15:30:00,c5.large,us-east-1a,0.1315,0.13
2024-01-03 15:30:00,c5.large,us-east-1b,0.0766,0.13
2024-01-03 15:30:00,t3.medium,us-east-1a,0.0439,0.1
2024-01-03 15:30:00,t3.medium,us-east-1b,0.047,0.1
2024-01-03 16:00:00,m5.large,us-east-1a,0.1016,0.15000000000000002
2024-01-03 16:00:00,m5.large,us-east-1b,0.1,0.15000000000000002
2024-01-03 16:00:00,c5.large,us-east-1a,0.0895,0.13
2024-01-03 16:00:00,c5.large,us-east-1b,0.0652,0.13
2024-01-03 16:00:00,t3.medium,us-east-1a,0.0363,0.1
2024-01-03 16:00:00,t3.medium,us-east-1b,0.0478,0.1
2024-01-03 16:30:00,m5.large,us-east-1a,0.1054,0.15000000000000002
2024-01-03 16:30:00,m5.large,us-east-1b,0.1076,0.15000000000000002
